,0
906d6625090ada75723f9e1bcdcb353980576bacb5f8d96998ab293e1ea4c6ec5b80be7420c854b427c45ce0a1ccf5e004afecd2a3ea370a018b23d4b66be2f512e416cdc1ed33682dcec465aa37c5b2aeb4cb8fc651d78722758ae05b405de46065eed87661d7fccfbe7a9dc9ffdb972d40fd52e685a532cae84a315593ac40bde32d5c22d727571b759144cd3d12d452a086c5d74f84e0e07346d2ebfb31b8079fb74a5daedf75e76a5191a0bd6d292984179f6d8659196fdbefd1f5adb3b40d8a0df56061407e37d5dfffd5672da33e3fb4e60a199e09ecfe71a5b0494737870fdeaac63a2d0ec38f8184155da7e9ca1aee44b77e2630bd415cf830701fc050cbcf2cd0ce84354f6fc70666701f6ab7e536794e2347a2ee9d6609d7a1152fc187318834c26799fe1841be1bc63b48186788f3731f3b9a6223668909b207687c34c2fd4d9557955da5035e9cee4dffaeb94133f8e5435ac473b1830bb138038c758fec18c402534777de63700f8f25de35cdda08932a46c27b3701d9c9e2e98a1c3a648b77f26660782a7d52c5f93b5c764e4ea50816b14232653dea241c368c5cecf35d948c8dabe12ea6052748c864fc7d6e9079137bbad7d112a4c23d8e10507978f671c7620a6c91156e66b7858cc22dd0be93853b4a95c5eef74b07120fb20a8b2fde99a7a473c62e5d8441ad2fad99283a81628050c923ac2182548450ef2a4325f7e1822e2a99d3a395b057e478d34d3d3a77b6c66ecb65eafb86c7225ecd58a2f79e2e969a53130459ec47a1a7e9fba04a197c6726128383a1bdd18bc4d6985ca1a1cd9de62c1fd87b0dd23fcb7c855e5b79bfb22e298bcfefd9cf570239b874d7f678cd32b9cff92f1fcfef5a3733618c9f9a28eb5864ac4cbea8b719abc85d0be58b6b5411b4e93dd83329b49fb1dc859cd41ef919c22d82f7211fa22661402a2010f558e1078cbf9f01c062c4b06a6db74f7cee6f1e22719375412261bf5ff0be6caa9f9db1d3e27e74a13cf7a0605cdf7a516c034d0c392347b70e61ac4853e6112cdc791e70b492c50ce33247e6e6937c68b44a,90938672
4ad7652970a61921234b2167e6f68cbe94cfef32cfdfe1037a04727b125eeb59098e93acf0349187c223ef8537025c6592bf60b3084756eddb47c7eb7d368fc80984bd59cda1f4a83ceda819a7090282bfe7ea9c33af01e86053786b838eae1c4cbb9c8ffacb89063f97acb682a89a8988c3f2476a13f755812a396e72b4d32e3268caf14fa68582e0b9338233590179d11d2d960703e430941c6f42e29921b8a5301d7ad3ed1ae5e112ac4553eaab8a19cfc469310a6e87b598dca117160d0ae333c3261d9263c5a1e1b579d8dca8815cedaabf76d3956c042227a55144cc7aeeeb588b53b95c1f4c14bf21a8fb061946ded3ed15a549e8c78075fe4ac970a291910fc5ac93f9d6c316ddbc011c0ed2726330bc2f4e308b3cb1e3cb8f701a1eb3dd2c7f92f1f499cfde7df94b2dc46df0d607af31070eabd9cca83ff6d390b290eda6e1b9993de48e2992d6216d83913cc418e70da34d8f4080bc2dafa2424fe2c1511e62c2ecabe52406a20c53df679280c915d1631d649e7d3ec34c0b2582408c09f60bac42fbaf050b1df84f0f77a1bb67193e11c9285662f5affe0d0413e80c5a819c2975f3c60d5aa31a1d613a96fe4e11faaaa5000471f83350f6e5393059e0267f09ac1e23d3b6527fc476e643246968a19f7707b9836b0e83a036b6e66fa39e471324c2ecf6355dbd0d4bad8d7a640fcd05c87dcfa349a72923fb3d4958d81ff00e5e4ac8288c5ae4fb0abeb3824985618f52ddaefd4a5c90dd6345c91b77b0797ee3b911af0cb9e2eb524d490537fdee93f4de263ae1097517ab1e3f3bfabbf709fe25557c367357ace907e53294fc0deedf287c82ff9edf0197c2673e14a6286cbb17f4c106ee177a4defb1f3458286737e0f49f4d4e8632a5f2e7662c282e0d65c48b59578f590bd7fead9c57f9637f4f22cf510d88c91bb0b9a3af1ac4284e285e96789c727edc8420e6bdc923d5563bf98a14eb43423b34adeda990bb1cbb7af5d4378cd10158309d280da9975c67848a438fe6b84935fa02695ff963093b9ff84529043c46259dad416d7d406ddee52af5f9cf8e7,3561610636
e536206824aed84894adc7b1d2543d70c7a98ca1be6dca6ea234a795daa17571f2fabe67253dc0bed663138bab03ff73190a827b0389dc81fdc153eb934f2548aed4e02b32c2a5c1b5ba53880fd0db23fa8ab26a64bb1939cd3d68824f3f5896e73a270db1cc0100709be218fc75b85a8f7d12e97c510b00ff24d15a537422767dc7d5f95caf229807688e7910774079cd5e60815ea8346f0ffc08c41fbb9b17381399c1e35c405ef0af52ab05c43c1836f0e012e3a8d05707d89beffdde8898c9f253718bcdcde25c70cea8b9c45a88137ea9b0491dd6ac7b888ccec4570e95962a4c148bb4b200956dde687cdfef5503fde013ade66f954b1a49d5354472391444955856c5095e8f5e1bf17a7d963d68753e7b78dacae83b4f841f4483f273d8744c37d4625c1d3a06957dbd3d211e25edaacf206700669cb91964eb73dbf02ad9336b38ebd436409aca6e48c9cac38e7572922050296acdbfc67db8213c1ce150680994cbdb5e2c3144959361a12e073b2cfe0544908a365c40613809b7393f29a56c54b7f3a62bcf359d1d542681a0c70308f9add936711d9b0875c3276b330f588938fef57c8040dacbed99775f226e670921078604203095cb1b7eb7166818215e868487cfbefed8a054e1cb1ac1eab493bcde987c12de01d59cbc440fc45c5124502a1833d54f454eb9895917d8cc6d0979e379a11b08dbd9201b5a26adf0cddf1dcce5c509e76c305425f56e22cad0712bede0643e013de78115eba60d07d3e34ae6cb939a76d52074158607bba573ea17993c7041d5a3b3b5e07604a27deb79c40e34b0528862676a9cef7bd471a6fc1df576577ce3b8624390ee2dd6e1a9137e8466a2b5b84bba88cd49f61948aa3f530aeb39d74db4639270f8384de6ebae41974bcb13480946e53c2b9b0630f7cb48f3b4393f5a9f2925bad1c2b13273b3b9d2308e7344863679403f113424512e578a45dca5387ad0ec4c53f90316b2dbc3eb7fdd4863d19aacbb371ec49cf00724725b527229c6c10f412b233e7a6a1c312647f395189bf19798141c2370c50f320477cfe0cb8260ba,4083414486
bca8e190d7a7a5797e6481dc8792ccffc8675d50f2e31de0a31c8eb25f19b064269ee4b4d4d74529a3c902159e0eb5df52a1e27c0dd600dbbd8d489f420a4d0f386e3a1cc4fd338e8ead767b7222faf16bde9c07a952fd1de17f42a589638e978b611db779280c263f9ba9dded4d768b865f4936b0d406a8bb5d65a7f1d403d9e870c59e46e7fbc8378071a9db1a01e6916dc8f83202d1bc6dcd6330441891b11059e98bc1cacfe80becb0ab015f0e1bdabfe2674c4922dd1f5471952c5117f706179d8ced370a82e2dbe1e05351974ff4edcb6fe86c704417ce94019177960d46e9b9075ea7ef8fe1bda8ea9e348e45612ebca6a362711708bad43dc3cdc0e479aa7162c324d0532c72d1ecade6a2b464bdf44aeb22380b8397a3b3421e0a23a962498f6420edc918f6a196ce34915bf29871bafe169aa9459ea0346c3a1a79783cb8ea6a2d7b3a8875dea5d792fa5d81f224d107bb7c2fc12aae3ac63735d7fdd4738e354391d4e6635ec2a5a52430b9ac43b446afe311d1547d1cfa0d5c17ef5e568fda4321a96aa25322f4657c72f354c4e2d34eefff12349f372b9527fcd656fcec73a1af9049e1bee41f2b47020acdffc35ba27b0f0402025bd4b98311a9d234a5df64a78c9a03868e0385ae2a09aa31baff11bf73d1768cb53257aaeec32394dfe6e8747e5a396a825612474110679e7a4448367b17bd0fef44c175cc34726538218e79c048be84895ef2d5f9c6c7522aedb3dc907e9757d8f30a24e72611d7e5b24a7e8496c65407d2d371ab1a842425ab613113d6600df2de2254a70d3afe60a8c970ce8d397bc99dbef95cd8d9d9c73e513a7a43966813e528ed2fb03cfe5333789923a012546521c9a7b33f34cc2c907a8c0a7b021b45e249998f0b1075abc8a87e21b4d2c7fe27e6f04f43fdc7258a4e4ebcd4850303b2fe08601b7eae8efff4dc104b7902bc46cabb2df9fa741a0c2def1f458a358f1296bd3d0ced3b382fe6ca6dc15276c78c4d39795f6ce11f7f1107a90d1e65ab9fa4e184399a855996059af54ca5e7c3735a55182cc16fea35570c42fee0feafc6a7,307895426
ddfb348459d5f99826579487705f8f882e888d342475cf262c15becb04b586ae87389152db85681b0fc6def967c2e54a871b580926b3cf1d6d83ee1d1fe59f28b6a082297b9a9ab174700b0c064c449b36f13c4e58a56d4611f9409a54680d43a2bf5dbc741edd686a6a64df0e1cca0935efb8d079dc50b5f0792d0a34a6a56edbc06ab933bb2f27fc33de4cf2f2b16295562d3f476a8095a31bedc8c341de908ef43b7625a04b669795a0c43d90292ef9bc595abde25bfcfdb3930d63e388c9b4fa89d82db382d26abb3b4f8d319f03b57332720be989e705c58eb92bd6905a0ffe4169a4d9ce56f3e1579686501d647f2627ea33658a5c5dc7808fb01e3a9af5fe6a04508406d9ffd6e27c2f89d6448cd42a378329fb533a83f229000627db8c4cb2b5991b4954a19e27956e8d2394195eae281cf2e9c738e216d1e2db26cd5346b209c1d20f8839f42416ff29a49b563f147f34d887584a963c81466f3dc647ec5065a458479de6e8e0cb27ad9bc30cb1d9e6eaf17aaac49f35562d50ddfa60ffecd2415bbb9752a271680818acfc2bfc9e3d63a3b1685c0d3d7a48147d7b7915ee07b25ec60da43a782924e1d87cb848905f30f19dbcd2dc56fa4b4eb1e4dc770d26977c65e90719e5a9a42ed98437397dd20db8e92787c8aad8bdbf28dc6c995a3a3cd9257abfd1b982c0c56a5b7a98cf94a0a640cdbbf622ea6318b685bd571b96cdba467599d37c1026c71e853ac03ba54f0bc2f83354e3ea2235371f2c15d18553cc331874511d361564534f742a2f5661a534d1045e25dc4c9361bd9676852577b58c40d3ec273de9c4657561225fdc229ef75e123229869b953e6466433cecf02e0e748fb52ce5230ed7a00d65c78050ebd23f8ea4c8267bfcd4c5f3667f5cdb15a2039af76d33b811ae8621e846cedec4fb68abb0542f5057178f053789bb0d6a237e33294f06c03df91822f152bb473251733afa1cafa3925cf3864f9d2185e14442d98e0411aff67e93f60efcbbe76d9de8e08c8da78c31f68ec726624b172a1955fcf64b08f2576b91c3b9486d80632178d47433dff2c989,3699495678
25788fd0e97e7f98875820ab7c083ce634aa1b932c6ac25fc61617a2362a02b6652229ffb70f02322178d5376f233f30a6b7135ebc83f5d63b5ab5269626229004a4d4c65e6a00212d2c975132d7ac6c2acf1c1e7f504c1616a63cc05c06eac50099cb8ff52308ca295bc0d6cc5f607c0242d81dc83f75ea1fbce92a7c100a027caaa68ec237ffd7e729361bf68c469a04fbdbcb5466ba5844ff52137f738877cb660118472e51c55b9640705457e679a447ebf9e15cc1b03f3029cbaf483b416f96d30fd1e73792535144fb9dba88612a381310aebcf5ea41afc49cc3ff14312616c305f5874e9876616e4222664348a6300658886c26ed4e060f4a45449d52044e391a02121471eca0049645e3adc0e9a6d46d94fec491134a852c43524391734457b4f1fc674903175a673f5edeada224b2a9c735bf5741ebf9cd5299ce97e1134c6493524351ba62540e10e90813bd1021449e07c5bba3b415f52a5110b5d015e8280d82fe69b7f728ef79b686ddbddb45fcb871044038069565b7f3461040caba92804f0d8e317ae5d4deae3732e3e90e7301b8e1d4feaaee783c94a964a7fecbc523628e02adb3cd7ac946970f64be8ef9dd6f6fc46644c0f783ded9ceb07955886c49538b8a5aae10cc8200d2e4e6132a50b2fbbdbe85f92c87cf7da93a49bd97df19b53b29783f12a088c8887024cbffd236b48c52293b92130423c6cc1bfc8c4fe8ffa1f0f8b9922787bfca1b6d7011b0e751ba8f847cb453715a87a4e40ce4370d6f2c29e6965f75a271326ed91dcea9a8addf9c442cda5a3edb3c5c5f1f6cf0c4afee023729b56ac45d59187c8e09361f29c3875f8695f7921eeb3ae61ddf4bea7fedb7fe87fa1b87f9479d42be5847fce3b1d716b7496aa23b53774d4a6d82ff3e7e27f7e4e404388b530365b814a8e3f281751d1f108cf35709376e3792fb46ad775f3fe201cbcedeab66bdbf1d2375293355f556994971fe2e25cfb78ce171a7d7368ab9d335213ea305d81f3330ab1788683bf6f5d558e46983437b8635cc8bfa1f899cc109678242841f5cdfc85f4ad21f311d9b4a52e2c7,3997989483
c8516fad1d9fb9a7ce5677f0211ff5b0e3650ff8d14b858bbfd0a205a3535bff1f441699a50f97db82872c1f2f505b510c40755ac84e567227f2bb8e102b102adc3cf4abf82e8812d7cc8db60366395309e08f9b87a122630170c985d53d4344b1656c31e85339f55c2a58ea11cb806a665d0b1d872df762964c656aa30998ed4310a34cbf198b2b9b887fe55077e050091ed8c1657209a58f8b77f00e124b9d254c701a28293d5522491d1edb295e61bcb3f3d6a6119802f61f7d0eaf19d126e0f84459b009808c62d3d20a604fbd1ce2a7d931d90133696ed8042450c6775d5180fed200103c3d142753af309a3a66c627ef364a6a91fc6a2d6577a77ab697183ed914c5421a8676cb688ac6e75f6d1775b6197b7d2ac9eb034f4475655db51d931280a7a2371b3120d1e6e715a395be05273eb4df3da044eefce06b5ef24d10ec8971ab037e7d82d33e83ce5d775bcc1b6cc55b4e5ad4aaacad8ad740c63ccfb644d97a658c2256b7bdd1a2832730d07c7a50b1cf18fc1aa6117852e516ddf2203714a24a3d283d0e5b4c01a394295342935f82ed5b9a478029a6a3ba0fb2f1dc2de445677587f3b65426da441983af8789b28bbbd47e5962f58c61ade7fd075a2b8c166549c50f82f56738770ed62cb5a31b611d7ae5b89916e578ccb50ab6af8711e7778a5c4b85955009bea58519fccafddac855c7001bd073b652d2c5667bc6d99b50e3570e0dd2c6c7c795e2a06ae5c6b7d01be09456cafb3b3611456255a9a44ce0e78a5095870bd80d728465c529fdce23cc4cd8ba650dd110961d5f7afd40cfef39ac59ed3eb57003de7bf3424e3146c17301797cff887d410f3cc7c3471a0af746f2ddd5818f4ab1eaba1fcf20bdf05ef05b89acceabb91f3fd3000ef931297036ae5f3052fce88e63ed3fb65378a224b23d4cba30ab1f65bf8bd5c9749335d74b3699f4cdd135fa4c27ac6a3f934a7bfbf67cb7893ffe29eb35de43f24afa2baaa7e45d4da2065ae04e2c9a3ea136e92e0c825b1804a8200c2fd84ca50a6c10b40ace8bf7026655b0fe85ba4347e875f91e7468d307f7076e6a37,2228706421
6ff18c6932630a452803d0d2fbe0f1de092f4891e766f80d19b04c17047492e53de031a8407c3a7d05425f9e47d106a3e10818aa39b019c68010a56d912f88ae25b0878a9bec68e36571f2ed2c204343830ab362fcfcefcbcccf5ba82b3621fe3023ddb6981d3713ca75937689e5fec5a8114ebad1631aa3abd7140e5c204ce4584899b8110d027a3de67d343438b2ebfe6c2767a2f0f133db24ce697c5502c7115ccc0c49758555e8bc47c8ea9d8fcce5bf85b08886f28137c2c220d09cefaba5930f934d1408108a505698705af53123f009bbe25b4f1d094ba717e58061724be7f7fdfe6344b45aaa5cbcc993b24225b7a3f185cfdaec6085b41d5362eeda10493fc49aac2af9f29ed2ba17d40c927225cd81cb72e0d0a56a224757a6e03c36a71f6e53e93b55cd018b0a2fdea0570acd23d86462a14f87565777e12a63703c150157b12776d38d7ed8e7e3c5ac2fc298b5c0c7e3873cd1d74bfc2049ba7f1e5ae8c8382776fc4dbca46ce5389aaffe23e270ab18c0f5438d1c2b19df8065cfcfa11a04f86f86a9eead49a27fa0acfd0527656fcb1e77f4e75ca0f1b4442f037945eea9b964efd2f688f5ea11db87ed03819e8fb6e87a23aef67c0795deea50f41fd833194c32d7c6d9f07e22fc379e8f3c9c408f27ec6b86abe01aadcce60491c87ce032dda6d7bef184bf6dd3e03863047473270a33991971b8b007c2c8472bf775dc5dedcf92c9c1e25ff4cd0150d504c12414a82b15f9a9e59b64d536dd5dde7f4a99149819707956e778761e64edf3a58c05302cacbcf77e0806648db627c6b04022bafd0b4b3fef6c8dbf4a626a3f892ec7e41cfa964a4674f16d7f3abcbdf50fa513aa9c1d3ed60af7f227b106f9850690afd50b63524bdc4f8a8f261f7d8e5fc0f7878c78486002a88c1762a7e497e56ac7d7f107f124dcc077869151a0beeef29ce2fd3c42caac89281e4f6d0d1e7c7a4d581d5a0db023876636ad869a162a9a07954e964b3ddc00728c9c6738dfd1f6e6319b0ee0d4ffc67ca2e1a83173ad43460cec857c733ebf435644046809268de90b92d5f37655fe8435de5b,1388442896
1a3ce4f7fedb989a4304414c53dd03f9e65495129c404e2bf8de482266c486027718ca3901c5064df9d598fa311dd931a5e5685b20a2d7e9e64595e7fd55d5d77a621a62857a1d919bb66c281b373981b54f2ee55cc0eee01dfac72d5d63dac42549d1d58590786eb88881e098fef0b75c3dd74d3c27362579994de2ef72d5d9aa6b018f975dbaecd26c9201463e7f6f755efb9fd14c37c90de67debf6581e14928940157f0a638ebf1151c94bef56e9ab33373e162027177ae0f1343002efa7c13c93b9868c04093658ad5e73f7d50c76b26a05b39becf78d892b5da494ef496c29235621de320692220207e47822d5b18b563ce6f917d213338b9ddf6c27189c30b1cf52a95cc928754915e15149067e72cdff10ae8e3f995a6b72d0cc9b070b4c04e875066fefa2f20fa54fc318bfabf85ae2b5c5933c7e5fc5256aa3ef5daed6282803d8a697f83117cf0ab84cad1f5283b90d64a03a783df6622b8ff1b5e20139620720c68d9db5830b05176259ba8e53bbb287a5d5802de299c4cc8b5674f71c7387329c31304012df20a66cc74e371e9de9da980f2caff0d295dcb7462d681b9f1ce9a3cb26db29c4b35010527bb938336e64a319f6d3f789c0e2cde5856f25fc1679e28ea230f2cb9fa8b0fc9dd2a29124200530e9c415c4b0a86395935b414444ab739aa16460f4540f1a5ee9e69fbd14e044cfd8f050226aeeb9114f5a69bb9ba1afbafab7fab8fad271d5e50927347c4b8231b78627bf12fc4ab5c85816dd8f4433023853f139935363e20ca4134675b3df13283bac9b6acd350c35366fcd3b70477bd57e1f8d4d696b1436627a9882c89e24176f5872dad594efa92dabe4caaec1168c90400bb45841cd5e7d9c9023722bf7a9b627db86c806858841b502b53b5feabd1a1b2d02510ba4643747ccf35323fbdfc411dfc4dba880a82db81cbb8da220d13085be80776f5b4388fdae97f84c1bf0b2b19008aea5f8c22494c0d4d42d9da523bf57675701b8990571b40b42fe4ac742cdb9104cf98294a221a87eb5d4d170430b5c642d119b1161a8952cb4eefa5a8d4acab5f30cb3cefc2a,2055589046
26fd4fe7d03a3f9d7cb72af8788603c0b39056b215e1d6ae93e8343f72579dc09e2e4f9531e765207dea50212687f5026a1f213a95529df7a4a04aa118e44479c83fe89dc6cbb72c200d8662ca153b679a10644d53406f6b21c4c19434d561869606df234548af370d632c7253f3677c2139a05f3e834f16ba91092f8ced2b36aeb76f6d2315e245a45d352252821ab648629af1719222eb2f65d9d05dbc2c03a609563984780be551d7291e7a8ba9c40fd79a9a7dbad81cb440de683602e23f3adc9921f4de9bdf2039a259db72126d4cc636b429da5b2d2692b9f2e6c105b85df73a34136c7e943ad4f0a31a5f3c1e6f03c6ebe50ae804f5d7d2b35b12160a255facb921ceb18ee83da9e403004c7787f008150efb5101455bbcb8da6c05bf15fba49388512fd6e63b1565501eebd5b0cf9f0a0ee2e886ebda7cccbc1bd402d49e4dfac71eea6e9166d0812217b63021fe95479f379d63804d18b1f3e5e86635c96ea57200d9ae5c7f46a1a3172f69887a356be4710656b1937ad2225544af3c085f60efc2dfd935d7c317588d840e6cbc33db102d4260427fba58a162e23f69d337c7148f0627354e96449be3c4948fafe80700c4e5f628f0f7531d4af0ad5e3a759267805b6ae6ae07f9866db3d172d6437b000a52b8fe63df2e21d1100a5c97f4de647e92cdb67fd831002f7b88ec5e8a525bf11bf1a0f68f05f7bf22623f10ba7acbf99a1c38daf22ae0f4254b6e9c31ab00025f0a9e218baa8530fe175f8ea9fe05608b3907227ce0ebecca422a7c50bd3c47134913a90695ef4f779bde96359323308a4c5653e6d90182dbb552d722f18748cdab9bdf64667681c1cc4e2c767c2d15c9de5c871dc6918d697f1591c7528340f9bcf3e1e0a068e0ce564861c0f5497551c83ef9c11fc32b5a7a5e7198ffcf85e5bcc5b2abce75fad7a2e83a78dc10fddd71422f3ba2e9f13aa31fa429caf290a942b7c5b5baf7ad216239634b243f0aa04070f41b4e4c850422337f35d9d6f8147de86f44a9154a9bea92ec6b8c9e69beb6ed42a79b12f7e3bc049071bf098bd0ffdaeab48ff0a2c11919f7b1c0,3230489938
51e3b5d63948ac591bafa4f8d62ece25a7b16a65706ad4fbe358fd8b90d3feed5a6ce36229f105bdb8657971ca20ccd8d212812eee91a346ba76f620c489626793396b43739370547585f29be0f729c1b6f0baea37f65d050afe9f8e708d7e54da52f3f4e6b02eb6d8de31c76072024223c3d583c24f0b07d02b189548ff4fe6062c3cd980f9edf140ffb871576a18903721ce1c248b77582bb68a9856e6d687f5f793ffcb7d520499419961e053e9f54c4d4c8fe0211046bd3b950b0fc3d77dd17ffaf34c285fd483ef752c6934fe821dc9ae72c55429871cbbe33548d92f7d6ba7a5d56439b2d20cf4d4bb5643f4171ad9fa9c0381f3db5d93361f5f2e851fea2e703af39286fecdaf08b5a0aa938803539e2618e0c65fb555e3b4d77f9bb1d11f28e0f61f949644b5f718b123c20cafe740325e4be6fedfcbe700b5877aadf3d84b4873c9c10d01fa021c0a20944b55613af353d9a66b8ba6619e1093a980238a854858243acc5b140dc4e44714d3cdb7c70d99b2ecb21810a28b333272482329cd3964d266f3e08df7c7b5b7f62b736351bd99f0d1dab3a81639cd455a2e3349f61f24832c3f2604d7d089f96dfdc9b90c8310d271dc95b03a22b64afb004645106bafd9641f3bbc4552c379f007203c8348a0ad455926aee5973cef8d03969ecef849b3a2b55e20f1d47dbf9757510843a06b02e5ac39a4553670fc4215c7dde54e213ffd68c8d97b30e725e482818f2b7fa1187bc8edc9a940ad975e7457d1b0307366f2888e1fc117c522452f7c119db5418f0e1940d7b93fe83d90b97692a609ebe5f25f16602ae170a612eb3831898fb4df7d348b11da7f43e0fb2a40f37a10c786be3ed7001b101805333bed8fca6887cb158ee01b6cc110c935c234488c38c4e1f9fae4f53678f85d8f2be0957d3b4d654104c63b1f53e6de7b5581f4e610659bc21c70f38ca4030535a5bbb14faa484b4ab663d027475b3a1d1700bfe47f31b0e8586b716c5a031809e513fd30f7d7d5b4aba16ca38bd2ae1a05867124d1170c82603cd3f6f5bdbc9ab6b6697f742acd2802c941e156717371298f7ad45e7e,4136387825
49a22bb7524920248bca7db401d25430802b1c9e08dfb3f1fc7eaac9df0054415cc26632bad3881d5dc3f4ea2adf0f3faceebb5cd3aa05b81ed9824e8be0943de5f338e04502b8392c6b3a38db38ab044a091f755d261f4a8e3e731a53d48114b90f84c82c825b5e431afd3879cc9c41b53aed81e46de71c5059135bd4ed2dcc03d348bea19a43e947b4062024a26368e428fd4117bcba386be6953bb0f00cb56e1d1a903a5c2fc2c4e789825fd5633416b5ca8ae0b2a8356c0f2012241109f9820c00638c547348a118d2c97e2b84a58f49aa537b904a66c6c3425e2f9e4ad68e099e947da5c9982e2590fbb3fba3ff061675e91233b87cb7e0a7e97019460d1703200a5e4213784eae990bfdab3664a124a82da15472a47260a3ee7b244a84f8a483d0590a4b72a4b2016f46e13c890635a105c2a02dbbdd8f018db1ef5768aac0becf1986f93c7438b82e076c96545e420c79d21c8ea6c204617974042e664372394282e44b01f552470261426d67512fde6da9bcbadf8c13febf2066cc51027fc58ad3df925fbb8cd2b3d91e1f76e3c701afa5215a4ff912225dd1a4fdd1b4743daa021f6bdcc49348de3b37f64a8ea77665e81897ad9c8e1572aae3bb0c833f143ef69bc4fcb292bcc3a590e114f48711b2c5b736a49ff00305b58e7f721660d98e570c4008a1679f3e4710e307a2137d0a7c82f7f22d0f6e6c108f538725d13451ffd2ad9e847d2427eb62d5363e2c6c70469f82fdd6101478659b8fb1dfe31239b2f43a2832aa0afc2b56e3b78995f6856fbdebc777b2341f6a8bb03d3c5a697cad821571b5c536f2a9a836ba39cfe65e928e05b60e2d1b67cb09e3cc5e090ec28366134c5c05e82481079a82d3e5b44ab85d23a100bb3817543662d0af174ca189784e70b6a234d4e8aeadecf027815be9baf0d5d2e68bb7f8c216658c8099557233d85771651652f408c7af7da0c5ecd0b1bae991317e2ddfad9acce490deeccff51321900fe45cda94942eb9fc3d7dd9b5c1bb7e8bfbb69cee693829bd6786b3b516e58835095313070d1107392910f7e1d4729b9c1d6aeb9672dba8b8f637213c,3177885356
ee6076cf3771537ed5cabf3e9f381780d4fe185e89ca98993ac84b8fe2e9251b1eac38a67eb5ddbabff145d4cc89053ff0d12566e684ee9123aba6cb0dcc8193dd3e2353eb6fb84739c197918c147f1d8fc3d3ac23e55d8a0573fc107865f72733b4df54902973f284a55e1f6d53e3486a75e8217d2673b4166a617d2d5b951606917a6ff166017fb624507ffe54d1bc61cbaf27e84c04a4fcce4429757b908a287dea947404d9e50e13a8655bef251ab4db291c7c6a86dd9a88dbf66a9a713b3e4edcda3660a40aae28965e463a8785dee6d7d316882438c5a3c7709b0970b5515552fc0b0e0589fceba646a7f3127ae45af60ba8259f590213974383135bbef048c9f0e04fef912245f03b1ab41c2ce9f3d575cbf5bd4cde0ad8808199fe3d13e3d9547c7ed62017585e8e8c643468eb631218c1ddc0cb1e97c73d59cf38208ce60d1db43ebd816e06aa49f2ae9f54bb33cc285c96120113d03556408dfeb826a6568b2769ff3c4b368356a346a923aa833baf75a295ed42aa07a39063cc86b2b6d74e3e78dc768dcbc13344851f57f91f501c45533d5464c8b0fe601e7a8cbe0b147b5d9f5bcc5342739a8c2ade32e44b4427cee6970de4d5f290fe66ed1aff9b6a0d517bd671b4446ef82c93499006929c9e0297f6a8e4ed43499b8b585051205457884670b91ccaae84a1aa9f46973420f81516774d7a69333c61941140ca129a00b20321e5e2e10567ebf20af8c4736a7a45c01b8b60edf5cab9f952573c5f14e294da9b3360b976b1ce0a81b9e3dd7f29413e89033b99c0ee35dab10e3601d3b1527a8f2daf5069ce96943812555bf6571ef5fab8b8b6fe1b0b3e2ea26a38d1f9cfa9143bf13a1cbef923f83b5940a16cceb12de5e7fe0ef22116e4461eb64baddbabbd3c1cc52f170aa2d89b76a1e7c36c4a7ccdae97c42ea0e2e69b94f4962fb72212adabc3949b81b7c2d3619d638f2918b9d165d5ef2393353e0958f79df0c01867c41b74c287d005293ab1fd0768b6837bd98e3103fbc1f0af172f7089a8c32a8748ac57b518badb3f7375cf6d320ffd70ada140927c2d28094d8a8c6816f66519,1836011607
